matchId,matchDate,ouid,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
66fbec1567e8485d62666bf4,2024-10-01T12:46:14,acd69abd8e3efe0143101c427a9e6cbc,원벨민,202410,패,0,1.0,0.0,0.0,0.0,0.0,73.0,1.0,41.0,3.0,4.07222,keyboard,6.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,96.0,85.0,72.0,65.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,18.0,1.0,1.0,19.0,1.0,17.0,9.0
66fbec1567e8485d62666bf4,2024-10-01T12:46:14,7d5f1213d8dfd0ccefa33569b59de2f7,새르히오라모스,202410,승,0,1.0,1.0,0.0,0.0,0.0,82.0,9.0,59.0,1.0,4.47222,keyboard,15.0,14.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,1.0,0.0,0.0,124.0,113.0,95.0,91.0,8.0,3.0,0.0,0.0,2.0,2.0,17.0,16.0,1.0,1.0,7.0,0.0,8.0,3.0
66fbe94ff6625a73cb1db3a0,2024-10-01T12:32:54,ed3eacb3308bc38b7d9d140a5535748b,음파쏘는리신,202410,승,0,0.0,2.0,0.0,0.0,0.0,63.0,2.0,45.0,1.0,4.22222,keyboard,7.0,5.0,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,85.0,76.0,48.0,45.0,9.0,7.0,1.0,1.0,4.0,4.0,22.0,19.0,0.0,0.0,8.0,1.0,19.0,11.0
66fbe94ff6625a73cb1db3a0,2024-10-01T12:32:54,7d5f1213d8dfd0ccefa33569b59de2f7,새르히오라모스,202410,패,0,1.0,0.0,0.0,0.0,0.0,83.0,3.0,55.0,2.0,3.95555,keyboard,8.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,123.0,112.0,100.0,94.0,3.0,1.0,0.0,0.0,4.0,3.0,15.0,14.0,0.0,0.0,7.0,1.0,14.0,8.0
66fbe77cf9705cf6bb19d163,2024-10-01T12:21:00,9f034e441fe405d00852b480f1f30d47,DIABLO7,202410,패,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66fbe77cf9705cf6bb19d163,2024-10-01T12:21:00,7d5f1213d8dfd0ccefa33569b59de2f7,새르히오라모스,202410,승,1,0.0,1.0,0.0,0.0,0.0,38.0,2.0,55.0,0.0,4.76111,keyboard,7.0,7.0,0.0,5.0,3,0.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,74.0,68.0,57.0,54.0,2.0,2.0,0.0,0.0,2.0,2.0,12.0,10.0,0.0,0.0,2.0,0.0,2.0,1.0
66fbe64a97ea9d1338606221,2024-10-01T12:13:48,5686a0c3b4c53e0df1e7bf45699b2e73,은소사랑해,202410,승,1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,52.0,0.0,4.43889,keyboard,5.0,4.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,42.0,41.0,28.0,28.0,2.0,2.0,0.0,0.0,1.0,1.0,11.0,10.0,0.0,0.0,5.0,1.0,4.0,2.0
66fbe64a97ea9d1338606221,2024-10-01T12:13:48,7d5f1213d8dfd0ccefa33569b59de2f7,새르히오라모스,202410,패,2,1.0,0.0,0.0,0.0,0.0,33.0,0.0,48.0,1.0,3.32778,keyboard,5.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,48.0,48.0,37.0,37.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,4.0,2.0
6711c9e9f0298e70f4105786,2024-10-18T02:48:24,b87ece777ceda088b72d087c7d9c0138,피파나랑안맞아요,202411,패,0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,42.0,0.0,3.77778,keyboard,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,118.0,106.0,95.0,89.0,1.0,0.0,0.0,0.0,2.0,2.0,18.0,15.0,0.0,0.0,12.0,1.0,18.0,7.0
6711c9e9f0298e70f4105786,2024-10-18T02:48:24,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,0,0.0,1.0,1.0,0.0,0.0,75.0,2.0,58.0,1.0,4.36667,keyboard,10.0,9.0,0.0,4.0,4,0.0,1.0,0.0,2.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,100.0,90.0,72.0,67.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,3.0,1.0,15.0,9.0
6711c6a6d4873870706d3bb5,2024-10-18T02:36:48,cdea728cc9e9561c9c97ca3ea36dc2d2,현쓰에,202411,승,0,1.0,3.0,0.0,0.0,0.0,62.0,1.0,49.0,0.0,5.18333,keyboard,10.0,6.0,0.0,3.0,3,0.0,1.0,0.0,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,98.0,83.0,73.0,68.0,3.0,1.0,0.0,0.0,6.0,5.0,13.0,9.0,0.0,0.0,7.0,1.0,11.0,5.0
6711c6a6d4873870706d3bb5,2024-10-18T02:36:48,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,패,0,0.0,3.0,2.0,0.0,0.0,72.0,4.0,51.0,0.0,4.05,keyboard,12.0,9.0,0.0,2.0,2,0.0,2.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,106.0,95.0,76.0,71.0,5.0,2.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,5.0,0.0,7.0,5.0
6711c23e0b470465cfe6163a,2024-10-18T02:15:45,d011c7dd96fdbdb7bcaf69e8f0bd294a,크레이지용,202411,승,0,2.0,0.0,0.0,0.0,0.0,110.0,3.0,66.0,1.0,4.45556,keyboard,9.0,4.0,0.0,3.0,3,0.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,139.0,130.0,105.0,104.0,7.0,2.0,0.0,0.0,0.0,0.0,27.0,24.0,0.0,0.0,5.0,0.0,11.0,6.0
6711c23e0b470465cfe6163a,2024-10-18T02:15:45,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,패,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,34.0,0.0,3.6,keyboard,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,57.0,51.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,11.0,2.0,10.0,4.0
6711bf403b54e1edf2bb7493,2024-10-18T02:02:14,93cecc743f68727f5608d98d29b69cfd,이재명집막내아들,202411,패,0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,44.0,1.0,3.8,keyboard,6.0,5.0,0.0,2.0,2,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,125.0,114.0,99.0,94.0,5.0,3.0,0.0,0.0,0.0,0.0,20.0,16.0,1.0,1.0,8.0,0.0,4.0,3.0
6711bf403b54e1edf2bb7493,2024-10-18T02:02:14,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,56.0,0.0,4.23889,keyboard,6.0,3.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,101.0,90.0,84.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,1.0,1.0,6.0,2.0,5.0,1.0
6711bbc687bbebb4b2ba2f8e,2024-10-18T01:46:14,2507193b35253a7826f5d1796acd1d6d,부산아재X콩이,202411,패,2,1.0,2.0,0.0,0.0,0.0,42.0,1.0,43.0,0.0,3.28889,gamepad,6.0,5.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,75.0,69.0,65.0,63.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,7.0,0.0,9.0,4.0
6711bbc687bbebb4b2ba2f8e,2024-10-18T01:46:14,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,1,0.0,1.0,0.0,0.0,0.0,77.0,1.0,55.0,1.0,4.93889,keyboard,12.0,11.0,0.0,8.0,3,0.0,4.0,2.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,89.0,84.0,60.0,59.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,0.0,7.0,1.0,23.0,10.0
671116a1a1f9e377b5d2e9d2,2024-10-17T14:02:35,2ef2daa396353de6a8245e6b2998c8c3,일초에백골,202411,무,0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,47.0,0.0,4.12778,keyboard,7.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,69.0,63.0,47.0,45.0,4.0,3.0,0.0,0.0,2.0,2.0,15.0,13.0,0.0,0.0,14.0,0.0,5.0,4.0
671116a1a1f9e377b5d2e9d2,2024-10-17T14:02:35,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,무,0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,53.0,0.0,4.10556,keyboard,5.0,5.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,93.0,81.0,68.0,63.0,5.0,2.0,0.0,0.0,0.0,0.0,18.0,15.0,1.0,1.0,9.0,2.0,10.0,7.0
671113d57b83655c73ef9da6,2024-10-17T13:50:49,65b30281c07625cda112ed86dc1021a4,귤겉절이,202411,패,0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,44.0,0.0,3.92222,gamepad,4.0,4.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,107.0,92.0,81.0,74.0,2.0,0.0,0.0,0.0,2.0,2.0,21.0,16.0,0.0,0.0,7.0,0.0,15.0,8.0
671113d57b83655c73ef9da6,2024-10-17T13:50:49,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,0,0.0,1.0,0.0,0.0,0.0,84.0,1.0,56.0,0.0,4.28889,keyboard,4.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,120.0,107.0,97.0,92.0,3.0,1.0,1.0,1.0,0.0,0.0,18.0,12.0,1.0,1.0,8.0,0.0,8.0,4.0
6710c22795b714cc69beb5f0,2024-10-17T08:02:54,bead61a65449f4ca3d32a12decc1a04e,별모뤼,202411,승,0,0.0,0.0,1.0,0.0,0.0,69.0,3.0,44.0,1.0,4.41111,keyboard,14.0,7.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,2.0,0.0,0.0,80.0,71.0,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,0.0,0.0,3.0,0.0,17.0,13.0
6710c22795b714cc69beb5f0,2024-10-17T08:02:54,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,패,0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,56.0,1.0,3.73889,keyboard,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,120.0,106.0,102.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,1.0,0.0,9.0,1.0,11.0,6.0
6710bf3f8d8ec1d9ecacd074,2024-10-17T07:50:26,1eb3cb96ba408014fc88284a3f2abfa3,갱알마드리드,202411,패,0,1.0,1.0,0.0,0.0,0.0,68.0,0.0,41.0,0.0,4.5,keyboard,4.0,4.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,100.0,88.0,61.0,59.0,1.0,0.0,0.0,0.0,14.0,13.0,23.0,16.0,0.0,0.0,6.0,0.0,17.0,8.0
6710bf3f8d8ec1d9ecacd074,2024-10-17T07:50:26,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,0,0.0,1.0,0.0,0.0,0.0,89.0,1.0,59.0,1.0,4.31111,keyboard,7.0,6.0,0.0,4.0,4,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,115.0,109.0,95.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,16.0,1.0,1.0,12.0,0.0,6.0,5.0
6710bc9b96f9a00de73f474d,2024-10-17T07:39:01,88a35734371d49f54b0182f8071ebe44,과일먹고싶다,202411,패,0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,52.0,1.0,3.25556,keyboard,8.0,5.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,70.0,64.0,53.0,51.0,4.0,2.0,0.0,0.0,4.0,3.0,9.0,8.0,0.0,0.0,1.0,0.0,8.0,6.0
6710bc9b96f9a00de73f474d,2024-10-17T07:39:01,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202411,승,0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,48.0,0.0,4.46111,keyboard,5.0,5.0,0.0,3.0,3,0.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,96.0,89.0,74.0,71.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,16.0,1.0,1.0,8.0,1.0,10.0,3.0
670f5d1442d7e127af21580e,2024-10-16T06:39:48,f14d00d9957ec0eb52bbbacc35eaa49f,꾸띠의그날,202410,승,0,0.0,0.0,0.0,0.0,0.0,73.0,7.0,50.0,0.0,4.8,keyboard,16.0,12.0,0.0,6.0,6,0.0,5.0,0.0,0.0,0.0,14.0,6.0,2.0,0.0,0.0,0.0,98.0,91.0,45.0,45.0,15.0,10.0,0.0,0.0,4.0,4.0,34.0,32.0,0.0,0.0,6.0,0.0,11.0,4.0
670f5d1442d7e127af21580e,2024-10-16T06:39:48,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,패,0,0.0,3.0,1.0,0.0,0.0,76.0,0.0,50.0,0.0,3.30556,keyboard,2.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,106.0,97.0,79.0,75.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,21.0,0.0,0.0,12.0,0.0,8.0,4.0
670f5a835472e36b3dc7a426,2024-10-16T06:28:02,28186073dbd4f57445a90f3f13be97c4,비주류가끌려,202410,승,0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,53.0,0.0,4.21667,keyboard,4.0,4.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,131.0,125.0,89.0,88.0,11.0,9.0,0.0,0.0,5.0,5.0,25.0,22.0,1.0,1.0,8.0,1.0,10.0,7.0
670f5a835472e36b3dc7a426,2024-10-16T06:28:02,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,패,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,47.0,0.0,3.78889,keyboard,3.0,2.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,96.0,91.0,74.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,7.0,1.0,4.0,3.0
670f57ae8bc52b0520eee57c,2024-10-16T06:16:44,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,패,0,0.0,2.0,0.0,0.0,0.0,79.0,1.0,51.0,0.0,4.14444,keyboard,4.0,4.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,111.0,103.0,89.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,6.0,0.0,17.0,9.0
670f57ae8bc52b0520eee57c,2024-10-16T06:16:44,32571ded5669eeca94c41a38ce6164fe,진짠가,202410,승,0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,49.0,0.0,4.28889,keyboard,12.0,10.0,0.0,4.0,4,0.0,2.0,1.0,1.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,93.0,86.0,80.0,77.0,3.0,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,0.0,7.0,0.0,17.0,12.0
670f552a438d4d1e78e40d98,2024-10-16T06:05:10,f9a5c1851a9e1c953dd00b5f8b32f8ca,빠꾸대장노돌격,202410,패,0,1.0,1.0,0.0,0.0,0.0,67.0,2.0,47.0,0.0,3.57222,keyboard,6.0,3.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,101.0,91.0,59.0,56.0,4.0,1.0,0.0,0.0,3.0,3.0,35.0,31.0,0.0,0.0,7.0,0.0,6.0,4.0
670f552a438d4d1e78e40d98,2024-10-16T06:05:10,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,승,0,0.0,1.0,0.0,0.0,0.0,89.0,0.0,53.0,1.0,4.39444,keyboard,4.0,4.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,115.0,104.0,93.0,87.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,6.0,0.0,15.0,8.0
670f50d31ee2d6d4565b1d20,2024-10-16T05:46:55,7f696c1a2f6e303c3d74732628dae007,나영,202410,패,0,0.0,1.0,0.0,0.0,0.0,88.0,2.0,47.0,0.0,3.93333,keyboard,4.0,4.0,0.0,1.0,1,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,116.0,100.0,92.0,89.0,4.0,1.0,0.0,0.0,3.0,2.0,15.0,8.0,0.0,0.0,4.0,0.0,14.0,8.0
670f50d31ee2d6d4565b1d20,2024-10-16T05:46:55,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,승,0,0.0,1.0,1.0,0.0,0.0,74.0,2.0,53.0,1.0,4.20556,keyboard,4.0,4.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,110.0,98.0,89.0,83.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,7.0,0.0,16.0,7.0
670f4e17609c606589489143,2024-10-16T05:35:07,d55c0580267611072bd81188241ee3eb,살쿰,202410,패,0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,51.0,1.0,3.75556,gamepad,4.0,4.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,119.0,109.0,89.0,87.0,7.0,2.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,0.0,1.0,0.0,11.0,8.0
670f4e17609c606589489143,2024-10-16T05:35:07,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,승,0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,49.0,0.0,4.37222,keyboard,5.0,4.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,101.0,96.0,81.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,7.0,0.0,9.0,4.0
670f4b7c1960b7aa78c68e0a,2024-10-16T05:24:10,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,무,0,0.0,0.0,1.0,0.0,0.0,69.0,0.0,46.0,1.0,3.96667,keyboard,3.0,3.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,89.0,82.0,63.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,11.0,0.0,9.0,3.0
670f4b7c1960b7aa78c68e0a,2024-10-16T05:24:10,2bcff1ac53fa8887cb8047644488ef55,빤슥,202410,무,0,0.0,0.0,0.0,0.0,0.0,96.0,6.0,54.0,0.0,4.23889,keyboard,13.0,10.0,0.0,2.0,2,0.0,2.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,0.0,119.0,109.0,79.0,79.0,10.0,5.0,0.0,0.0,7.0,6.0,23.0,19.0,0.0,0.0,5.0,0.0,9.0,7.0
670de9c7e954c9d8f2bef435,2024-10-15T04:16:34,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,승,0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,60.0,4.0,4.66667,keyboard,6.0,6.0,0.0,5.0,5,0.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,116.0,100.0,91.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,15.0,0.0,0.0,9.0,1.0,14.0,6.0
670de9c7e954c9d8f2bef435,2024-10-15T04:16:34,acced336c459a1d2de353d229ac480d7,롯데리아천안차암,202410,패,0,1.0,1.0,0.0,0.0,0.0,58.0,2.0,40.0,1.0,5.26111,keyboard,9.0,4.0,0.0,2.0,2,0.0,2.0,1.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,83.0,70.0,59.0,53.0,5.0,4.0,0.0,0.0,1.0,0.0,16.0,13.0,0.0,0.0,8.0,0.0,12.0,5.0
670de731a0ae35072c228076,2024-10-15T04:03:53,459d0b6fdfb40c7fc410e8c6400b994f,구공회,202410,승,0,0.0,1.0,0.0,0.0,0.0,77.0,3.0,55.0,0.0,4.42778,keyboard,11.0,8.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,78.0,69.0,42.0,41.0,6.0,3.0,0.0,0.0,4.0,4.0,23.0,20.0,2.0,1.0,6.0,0.0,25.0,11.0
670de731a0ae35072c228076,2024-10-15T04:03:53,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,패,0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,45.0,1.0,3.71667,keyboard,4.0,3.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,109.0,95.0,86.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,8.0,0.0,12.0,4.0
670de4790f6d4e6dd249771c,2024-10-15T03:51:52,3e7f08185ee98c20f5ace06c90f67001,고7I사줘,202410,승,0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,52.0,0.0,4.50556,keyboard,7.0,6.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,127.0,124.0,89.0,88.0,2.0,2.0,0.0,0.0,14.0,13.0,22.0,21.0,0.0,0.0,6.0,0.0,14.0,7.0
670de4790f6d4e6dd249771c,2024-10-15T03:51:52,b4a8c5f53e2afea930a235ec4f0d42f8,검둥이축구단,202410,패,0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,48.0,2.0,3.48889,keyboard,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,102.0,97.0,77.0,76.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,10.0,1.0,8.0,6.0
6710ffc876bdbc2adc4826a4,2024-10-17T12:26:39,28903727b30ea481f57b19d1e4a9641e,월컵우승캐나다,202411,무,0,0.0,0.0,1.0,0.0,0.0,87.0,0.0,49.0,3.0,4.06667,keyboard,3.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,111.0,103.0,91.0,87.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,15.0,0.0,0.0,3.0,0.0,10.0,5.0
6710ffc876bdbc2adc4826a4,2024-10-17T12:26:39,c78c2c28fc1e9a040d28c310e42c8a1c,한명보냅니다,202411,무,0,0.0,2.0,0.0,0.0,0.0,75.0,4.0,51.0,0.0,3.88889,keyboard,5.0,3.0,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,118.0,106.0,90.0,85.0,6.0,3.0,1.0,0.0,3.0,3.0,16.0,15.0,0.0,0.0,6.0,0.0,9.0,4.0
6710fcedaae3db3047bbc8b3,2024-10-17T12:14:04,28903727b30ea481f57b19d1e4a9641e,월컵우승캐나다,202411,승,0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,66.0,1.0,4.51111,keyboard,4.0,4.0,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,168.0,158.0,137.0,134.0,2.0,0.0,0.0,0.0,6.0,2.0,21.0,21.0,2.0,1.0,6.0,0.0,6.0,4.0
6710fcedaae3db3047bbc8b3,2024-10-17T12:14:04,65ed77d5d84934504c73114fa4490fbe,MANkanG,202411,패,0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,34.0,1.0,3.60556,gamepad,6.0,3.0,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,75.0,71.0,60.0,57.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,11.0,1.0,1.0,12.0,0.0,7.0,3.0
6710fa0893528e62595eaa81,2024-10-17T12:01:21,28903727b30ea481f57b19d1e4a9641e,월컵우승캐나다,202411,승,0,0.0,0.0,0.0,0.0,0.0,81.0,3.0,49.0,0.0,4.30556,keyboard,8.0,6.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,119.0,110.0,92.0,90.0,6.0,3.0,0.0,0.0,2.0,1.0,17.0,15.0,1.0,1.0,4.0,0.0,7.0,4.0
6710fa0893528e62595eaa81,2024-10-17T12:01:21,5423a338f5cb375ffe38d83b74ef3545,수설화,202411,패,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,51.0,0.0,4.01667,keyboard,5.0,5.0,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,110.0,100.0,86.0,82.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,16.0,1.0,1.0,8.0,0.0,11.0,5.0
670a151888ff250fa7652fa9,2024-10-12T06:31:40,a848cebd3e9c9be6ed749570dac493a8,인테르수집가,202410,패,0,0.0,1.0,0.0,0.0,0.0,96.0,4.0,52.0,1.0,3.91667,gamepad,9.0,7.0,0.0,2.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,129.0,124.0,114.0,113.0,5.0,3.0,0.0,0.0,2.0,1.0,8.0,7.0,0.0,0.0,5.0,1.0,5.0,2.0
